,Venue ID,Venue,Neighborhood 0,Distance to Neighborhood 0,Neighborhood 1,Distance to Neighborhood 1,Neighborhood 2,Distance to Neighborhood 2,Neighborhood 3,Distance to Neighborhood 3,Neighborhood 4,Distance to Neighborhood 4,Neighborhood 5,Distance to Neighborhood 5,Neighborhood 6,Distance to Neighborhood 6,Neighborhood 7,Distance to Neighborhood 7,Neighborhood 8,Distance to Neighborhood 8,Venue Address,Venue Category,Venue Latitude,Venue Longitude
2251,51046966e4b081fc44d75b1d,Mac-o-Licious,Elysian Park,237,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' M o v i n g   T a r g e t ! ! ' ,   ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Food Truck,34.07771606833634,-118.24116985784708
2252,5105f902e4b0cc5c835ac4f3,Big Mama's & Papa's Pizzeria,Eagle Rock,80,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 3 6   C o l o r a d o   B l v d   ( a t   C a s p e r   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 1 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.13877,-118.21328
2253,510709aae4b090c43cae8ea7,FedEx Office,Woodland Hills,137,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 9 3 7   V e n t u r a   B l v d   ( a t   T o p a n g a   C a n y o n   B l v d . ) ' ,   ' W o o d l a n d   H i l l s ,   C A   9 1 3 6 4 ' ,   ' U n i t e d   S t a t e s ' ]",Shipping Store,34.16905937220083,-118.604547148001
2254,51082c11e4b0f20838facaf8,SpaceX Frozen Yogurt Stand,Crenshaw,418,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1   R o c k e t   R d   ( c r e n s h a w ) ' ,   ' H a w t h o r n e ,   C A   9 0 2 5 0 ' ,   ' U n i t e d   S t a t e s ' ]",Frozen Yogurt Shop,33.92145201147879,-118.32632975342598
2255,5108845be4b08c09c2824600,Jimmy Burguer,Old Bank District,127,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,[ ' C o l o m b i a ' ],Burger Joint,4.695890063778192,-74.11912414111634
2256,510d684d45b069de7633f498,Tuning Fork LA,Studio City,458,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 0 5 1   V e n t u r a   P l   ( b t w n   V e n t u r a   &   L a u r e l   C y n   B l v d ) ' ,   ' S t u d i o   C i t y ,   C A   9 1 6 0 4 ' ,   ' U n i t e d   S t a t e s ' ]",Gastropub,34.144565581048894,-118.3943605515212
2257,5111e110e4b06bff994935a4,Juice Crafters,Downtown,473,Flower District,485,Gallery Row,356,Jewelry District,246,Sonoratown ,334,none,none,none,none,none,none,none,none,"[ ' 7 0 2   S   S p r i n g   S t   ( a t   W   7 t h   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 4 ' ,   ' U n i t e d   S t a t e s ' ]",Juice Bar,34.044560191553536,-118.25237638489786
2258,5117f31ee4b03863cbbc1e7a,Free Range LA,Little Tokyo,315,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Food Truck,34.04822920393484,-118.2380974617106
2259,511d898de4b054c98de9ca3f,Crossfit 414,South Central,187,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' M i l w a u k e e ,   W I   5 3 2 0 2 ' ,   ' U n i t e d   S t a t e s ' ]",Gym / Fitness Center,43.057300433071255,-87.88508249541627
2260,511ecb19e4b0c674332e3e21,The Original Brooklyn Water Bagel Co.,Westchester,482,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 7 3 2   S   S e p u l v e d a   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 5 ' ,   ' U n i t e d   S t a t e s ' ]",Bagel Shop,33.957818,-118.395948
2261,5126e9c5e4b0b529b30443cd,Four Season Los Angeles,Park La Brea,258,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 0 0 s   D o h e n g ,   D r . ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 8 ' ,   ' U n i t e d   S t a t e s ' ]",Hotel,34.066654477336314,-118.35788561569495
2262,51301edfe4b01507da6114f2,On The Thirty,Sherman Oaks,293,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 6 2 2   V e n t u r a   B l v d   S t e   1 1 2 ' ,   ' S h e r m a n   O a k s ,   C A   9 1 4 0 3 ' ,   ' U n i t e d   S t a t e s ' ]",Gastropub,34.151362911352514,-118.45212179805294
2263,513411a1e4b0ed894246c1b4,Johnnie NY Pizzeria,Tarzana,458,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 8 5 3 1   B u r b a n k   B l v d   ( R e s e d a   B l v d ) ' ,   ' T a r z a n a ,   C A   9 1 3 5 6 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.17288625607719,-118.53683671827687
2264,5134fdb2e4b08f7005bc4a89,SUBWAY,West Adams,320,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 6 0 1   S   L a   B r e a   A v e   U n i t   C   ( A d a m s   B l v d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 6 ' ,   ' U n i t e d   S t a t e s ' ]",Sandwich Place,34.03220987039935,-118.35154481817358
2265,51356d50e4b02462c807f80c,Pressed Juicery,Venice,178,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 6 5 3   A b b o t   K i n n e y   B l v d ' ,   ' V e n i c e ,   C A   9 0 2 9 1 ' ,   ' U n i t e d   S t a t e s ' ]",Juice Bar,33.989488882842195,-118.46286397670384
2266,51368e2f582f51c7149d0b7c,Sprinkles Downtown Los Angeles,Financial District,400,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 3 5   S o u t h   F i g u e r o a   S t r e e t   ( a t   W   7 t h   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 7 ' ,   ' U n i t e d   S t a t e s ' ]",Cupcake Shop,34.049209,-118.260562
2267,5137c5afe4b097f9ccc87832,SUGARFISH by sushi nozawa,Beverly Hills Post Office,260,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 2   N   C a n o n   D r   ( a t   C l i f t o n   W a y ) ' ,   ' B e v e r l y   H i l l s ,   C A   9 0 2 1 0 ' ,   ' U n i t e d   S t a t e s ' ]",Sushi Restaurant,34.06818304504952,-118.39850984469638
2268,51380cb1e4b0c0393813722f,7-Eleven,Financial District,364,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 0 4   W   O l y m p i c   B l v d   ( G r a n d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 5 ' ,   ' U n i t e d   S t a t e s ' ]",Convenience Store,34.042898638261,-118.261228054761
2269,513b52a3e4b0d67ba8f51607,run or dye,Exposition Park,371,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Athletics & Sports,34.01174868734665,-118.28390927676487
2270,513fd46ce4b0acc1ef605c10,Interstate 5 at Exit 138,Elysian Valley,284,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' I n t e r s t a t e   5   ( a t   S t a d i u m   W a y ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 6 ' ,   ' U n i t e d   S t a t e s ' ]",Intersection,34.093363753463386,-118.24178001127802
2271,513fed09e4b0628155d13295,Green Tree Yoga,Manchester Square,477,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 2 2 7   S   W e s t e r n   A v e   ( 8 3 r d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 7 ' ,   ' U n i t e d   S t a t e s ' ]",Yoga Studio,33.96375332072278,-118.30928716993192
2272,5140ff4be4b0876e248e0682,Enterprise Commercial Trucks,Elysian Valley,198,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 6 3 3   R i v e r s i d e   D r ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 1 ' ,   ' U n i t e d   S t a t e s ' ]",Rental Car Location,34.094295,-118.241129
2273,5143f2d7e4b039102cf9793f,Marugame Monzo,Brookside,492,Civic Center,492,Highland Park,492,Little Tokyo,200,Melrose Hill,492,Sun Valley,492,Victoria Park,492,none,none,none,none,"[ ' 3 2 9   E   1 s t   S t   ( b t w n   S a n   P e d r o   &   C e n t r a l   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Udon Restaurant,34.049807074522434,-118.24020195051504
2274,5144b476e4b00b9d26621fc3,Crappy Gym,Whitley Heights,160,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Gym,34.10632287008659,-118.33679766136916
2275,514685d9e4b086fe0d7fb330,Sirtaj Hotel,Beverly Hills Post Office,386,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 0   S   R e e v e s   D r ' ,   ' B e v e r l y   H i l l s ,   C A   9 0 2 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Hotel,34.06637,-118.39768
2276,5148995ee4b07d65d93136f5,Blue Moon Relax Spa,Lake Balboa,42,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Spa,34.194200238380034,-118.5011164159186
2277,5148b952fe70495c0870f336,RNT23 Brand,Flower District,362,Sonoratown ,121,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 8 4 0   S   L o s   A n g e l e s   S t   ( 9 t h   s t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 4 ' ,   ' U n i t e d   S t a t e s ' ]",Clothing Store,34.04103088378906,-118.25332641601562
2278,514b5a79e4b067fa95aff2fe,Rockberry Food Truck,Playa Vista,295,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' T o r r a n c e ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Food Truck,33.97682243400585,-118.42120777862904
2279,514f2f6ae4b0fc61664f00ea,Taluca Lake Certified Farmer's Market,Toluca Lake,438,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Farmers Market,34.15354058738586,-118.35268093118268
2280,51525dcae4b0cc67a2580ef0,Papa John's Pizza,Glassell Park,414,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 7 5 6   W e s t   A v e .   4 0 ,   S u i t e s   H   &   I   ( a t   E a g l e   R o c k   B l v d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 6 5 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.11963382309386,-118.22747503096832
2281,51534b67e4b0f4bce0a44808,Mendocino Farms,Financial District,433,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 3 5   S   F i g u e r o a   S t   ( a t   W   7 t h   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 7 ' ,   ' U n i t e d   S t a t e s ' ]",Sandwich Place,34.049487719688,-118.26066261433408
2282,5154f1a05262b232a6e6e4c8,MediCure,University Hills,491,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 5 1 3 5   A l h a m b r a   A v e   ( B e l l g l a d e   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 2 ' ,   ' U n i t e d   S t a t e s ' ]",Pharmacy,34.07240867920796,-118.17407369613647
2283,51553e3dc84c84323d5128aa,Blow Blow Blow,Woodland Hills,155,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 9 2 9   V e n t u r a   B l v d   ( a t   T o p a n g a   C a n y o n   B l v d . ) ' ,   ' W o o d l a n d   H i l l s ,   C A   9 1 3 6 4 ' ,   ' U n i t e d   S t a t e s ' ]",Salon / Barbershop,34.169525910557404,-118.60478882774947
2284,51574ae1e4b04d6d8da36a6e,Sticky Rice,Gallery Row,450,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 1 7   S   B r o a d w a y   #   C - 4 - 5 ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 3 ' ,   ' U n i t e d   S t a t e s ' ]",Thai Restaurant,34.050693465081,-118.2487890408043
2285,5158da52e4b0dc047c2e7fce,Sá ung,Harbor City,485,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 1 1 1   P a c i f i c   C o a s t   H w y   S t e   1 9   ( N o r m a n d i e   A v e . ) ' ,   ' H a r b o r   C i t y ,   C A   9 0 7 1 0 ' ,   ' U n i t e d   S t a t e s ' ]",Thai Restaurant,33.79080033167991,-118.2960296780064
2286,515a1574e4b011b45e6c18f8,Vaping Ape,Whitley Heights,196,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 7 7 0   N   H i g h l a n d   A v e   S t e   J ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 8 ' ,   ' U n i t e d   S t a t e s ' ]",Smoke Shop,34.10341116157639,-118.33843626279184
2287,515c82cbf0e417244277992d,KFC,Lincoln Heights,429,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 8 0 1   N   B r o a d w a y ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 1 ' ,   ' U n i t e d   S t a t e s ' ]",Fried Chicken Joint,34.073865064277825,-118.21290667717756
2288,515e2e86e4b09e5bbd013aa2,Tracy Anderson Method,Brentwood,308,Brentwood Circle,308,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 1 9 1 8   S a n   V i c e n t e   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 9 ' ,   ' U n i t e d   S t a t e s ' ]",Gym / Fitness Center,34.05231827375835,-118.47072718024933
2289,5161c198e4b013713c58b905,Surfing Cowboys,Mar Vista,331,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 8 4 8   C r o s s   C r e e k   R o a d   ( P a c i f i c   C o a s t   H i g h w a y ) ' ,   ' M a l i b u ,   C A   9 0 2 6 5 ' ,   ' U n i t e d   S t a t e s ' ]",Furniture / Home Store,34.002939000000005,-118.43571
2290,5165ed9ce4b05a8c0aac6be7,Nozawa Bar,Beverly Hills Post Office,257,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 2 1 2   N   C a n o n   D r ' ,   ' B e v e r l y   H i l l s ,   C A   9 0 2 1 0 ' ,   ' U n i t e d   S t a t e s ' ]",Sushi Restaurant,34.06818001788859,-118.39845814918571
2291,516a0882e4b0184c2b072e6c,Berry Que,Whitley Heights,381,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 7 0 7   N   L a s   P a l m a s   A v e   ( a t   H o l l y w o o d   B l v d ) ' ,   ' H o l l y w o o d ,   C A   9 0 0 2 8 ' ,   ' U n i t e d   S t a t e s ' ]",Juice Bar,34.10173711751701,-118.33619756169854
2292,516c5e08e4b0a88e090cdd92,Berry Artist's Studio & Gallery,Mandeville Canyon,496,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 7 4 0   O l d   R a n c h   R d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 9 ' ,   ' U n i t e d   S t a t e s ' ]",Art Gallery,34.064629,-118.498168
2293,516cbcb1e4b00dc08ab6e6b9,Dodgers Stadium Taqueria,Elysian Park,492,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Taco Place,34.073575,-118.241239
2294,516ecb46e4b0cc56cde5c6e3,XLanes L.A.,Skid Row,460,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 3 3   S   A l a m e d a   S t   # 3 0 0   ( a t   E   3 r d   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 3 ' ,   ' U n i t e d   S t a t e s ' ]",Bowling Alley,34.04487379347995,-118.2389581815864
2295,51816194498e786764bb06e2,Potato Chips Deli,Fairfax,486,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 0 8   N   S t a n l e y   A v e   ( a t   B e v e r l y   B l v d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 6 ' ,   ' U n i t e d   S t a t e s ' ]",Sandwich Place,34.076340280915915,-118.35631767552525
2296,518471e6498e1c0b5f1401f9,Badmaash,Brookside,309,Civic Center,309,Highland Park,309,Historic Core,171,Melrose Hill,309,Sun Valley,309,Toy District,485,Victoria Park,309,none,none,"[ ' 1 0 8   W   2 n d   S t   A p t   1 0 4   ( a t   M a i n   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Indian Restaurant,34.0513423251351,-118.24457108696906
2297,51888e76498e9cfa3626100e,Stella Barra Pizzeria,Hollywood,76,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 3 7 2   W   S u n s e t   B l v d   ( a t   I v a r   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 8 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,34.09778908319755,-118.32873673518688
2298,518ac5cc498e43f6a481865d,Tomoya Sushi & Izakaya,Warner Center,423,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 0 2 0   C a n o g a   A v e   # 1 0 0   ( O x n a r d   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 1 3 6 7 ' ,   ' U n i t e d   S t a t e s ' ]",Sushi Restaurant,34.180069743143335,-118.59704441020374
2299,518bd1c8498ee61ebbeb30c3,88 Monks Art & Clothing Gallery,Echo Park,489,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 2 5   N   A l v a r a d o   S t   ( C l i n t o n ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 6 ' ,   ' U n i t e d   S t a t e s ' ]",Boutique,34.073605,-118.266161
2300,518feab1498e836c53af5344,Little Caesars Pizza,San Pedro,281,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 1 9   S   G a f f e y   S t ' ,   ' S a n   P e d r o ,   C A   9 0 7 3 1 ' ,   ' U n i t e d   S t a t e s ' ]",Pizza Place,33.7383726168979,-118.29246934968798
2301,5190385c498e01b528555ac1,Petty Cash Taqueria,Fairfax,387,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 7 3 6 0   B e v e r l y   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 6 ' ,   ' U n i t e d   S t a t e s ' ]",Mexican Restaurant,34.07607615115345,-118.35031512943512
2302,51911ddd498ede00b0a982ae,Eureka! *Tasting Kitchen,Crenshaw,336,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 1 0 1   C r e n s h a w   B l v d ' ,   ' H a w t h o r n e ,   C A   9 0 2 5 0 ' ,   ' U n i t e d   S t a t e s ' ]",American Restaurant,33.922260840366064,-118.3272922039032
2303,519bbe2c498ec7c4ba244b57,Dodgers Owners Suite,Elysian Park,445,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",Baseball Stadium,34.073469455388306,-118.23927959833615
2304,519d4ab0498e9c165c7e9dc0,Chick-fil-A,Westwood Village,458,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 9 0 0   W e s t w o o d   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 4 ' ,   ' U n i t e d   S t a t e s ' ]",Fast Food Restaurant,34.0635092,-118.4451436
2305,51a02458498e3b4c543b54c7,Yummy.com,Sunset Junction,442,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 6 0 7   W   S u n s e t   B l v d   ( M a l t m a n ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 6 ' ,   ' U n i t e d   S t a t e s ' ]",Grocery Store,34.09021896606007,-118.27700372056326
2306,51a0ed54498e6dbb3cc5a6f8,Daiso Japan,Koreatown,424,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 2 1   S   W e s t e r n   A v e   # 1 0 7   ( a t   M a d a n g   P l a z a ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 0 5 ' ,   ' U n i t e d   S t a t e s ' ]",Convenience Store,34.062979625380024,-118.3098171919172
2307,51a121502fc63240b4994b0f,Kayne Griffin Corcoran,Mid-Wilshire,432,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 0 1   S   L A   B r e a   A v e   ( b t w n   S a n   V i c e n t e   a n d   O l y m p i c ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 9 ' ,   ' U n i t e d   S t a t e s ' ]",Art Gallery,34.0532064,-118.3442265
2308,51a155b97dd22a4377dda7e2,Atwater Village Tavern,Atwater Village,412,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 2 1 8   G l e n d a l e   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 3 9 ' ,   ' U n i t e d   S t a t e s ' ]",Lounge,34.117876287790686,-118.2605687996597
2309,51a18534498e0fd346c1eca9,Crown Books,Warner Center,334,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 1 0 0   T o p a n g a   C a n y o n   B l v d   ( E r w i n   S t r e e t ) ' ,   ' W o o d l a n d   H i l l s ,   C A   9 1 3 6 7 ' ,   ' U n i t e d   S t a t e s ' ]",Bookstore,34.18153307188776,-118.60381722450256
2310,51a2556c498e1473c77a0cbd,Viva Los Dodgers,Elysian Park,264,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 0 0   E l y s i a n   P a r k   A v e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Baseball Stadium,34.075341045696426,-118.23997631272508
2311,51a8d473498ea68ee462260c,G&B Coffee,Bunker Hill,483,Gallery Row,480,Historic Core,295,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 2 4   S   H i l l   S t   # C 1 9   ( b t w n   3 r d   &   4 t h   S t ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 3 ' ,   ' U n i t e d   S t a t e s ' ]",Coffee Shop,34.0510057154355,-118.24935561622416
2312,51a9554e498e7cd688baf90a,Ahgassi Gopchang,Koreatown,230,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 7 4 4   W   6 t h   S t   ( H a r v a r d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 0 ' ,   ' U n i t e d   S t a t e s ' ]",Korean Restaurant,34.06339730494153,-118.30386259099303
2313,51aa8296498e120ea53562a9,Northridge Vapes,Northridge,463,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 9 2 5 3   1 / 2   R e s e d a   B l v d ' ,   ' N o r t h r i d g e ,   C A   9 1 3 2 4 ' ,   ' U n i t e d   S t a t e s ' ]",Smoke Shop,34.238707446086494,-118.53650423306264
2314,51aba8e4498e5d7777eec57a,BEverly Glen Fair,Beverly Glen,345,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' B e v e r l y   G l e n   P l a c e ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 7 7 ' ,   ' U n i t e d   S t a t e s ' ]",Art Gallery,34.11056903285745,-118.44728739421168
2315,51ad96a4498e4919f49baded,Jersey Mike's Subs,Carthay,304,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 3 6 1   W i l s h i r e   B l v d ,   B e t w e e n   S a n   V i c e n t e   B l v d   A n d   C r e s c e n t   H e i g h t s   B l v d   ( C r e s c e n t   H e i g h t s   B l v d . ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 4 8 - 5 0 0 1 ' ,   ' U n i t e d   S t a t e s ' ]",Sandwich Place,34.06385226,-118.3673227
2316,51aee770454a09a5e4e3b2f9,Wolf & Crane Bar,Little Tokyo,357,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 3 6 6   E   2 n d   S t   ( C e n t r a l   A v e ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 2 ' ,   ' U n i t e d   S t a t e s ' ]",Bar,34.0479415671451,-118.23965020418537
2317,51af9cc0498e8cf25b1a9608,Lemon Tree Kids Cafe,Koreatown,435,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 6 2 1   S   W e s t e r n   A v e   ( a t   M a d a n g   P l a z a ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 0 5 ' ,   ' U n i t e d   S t a t e s ' ]",Café,34.06301468305268,-118.309931385968
2318,51b0600f2fc649a3c3c2a7b5,Mr. Speedy Plumbing & Rooter Inc.,Arts District,154,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 4 1 8   M o l i n o   S t ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 3 ' ,   ' U n i t e d   S t a t e s ' ]",Home Service,34.042538,-118.233864
2319,51b39767498e77ba0618232e,Boba My Tea,Northridge,240,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 8 4 2 9   N o r d h o f f   S t   S t e   C ' ,   ' N o r t h r i d g e ,   C A   9 1 3 2 5 ' ,   ' U n i t e d   S t a t e s ' ]",Bubble Tea Shop,34.235743149696894,-118.53474933069144
2320,51b4d36b498e0d4af603d1e0,Stadium Club at Dodger Stadium,Elysian Park,421,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' L o s   A n g e l e s ,   C A ' ,   ' U n i t e d   S t a t e s ' ]",American Restaurant,34.073691360624885,-118.2393400969321
2321,51b779c7498e1d02ed0bdcf0,Naab Cafe,Westwood Village,254,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 2 6 9   W e s t w o o d   B l v d ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 2 4 ' ,   ' U n i t e d   S t a t e s ' ]",Mediterranean Restaurant,34.057365731564744,-118.44310944487576
2322,51bba628498e199e401d03ee,Chipotle Mexican Grill,Sherman Oaks,433,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 4 7 0 8   V e n t u r a   B l v d   S t e   B   ( V e n t u r a   B l v d   &   K e s t e r   A v e . ) ' ,   ' S h e r m a n   O a k s ,   C A   9 1 4 0 3 ' ,   ' U n i t e d   S t a t e s ' ]",Mexican Restaurant,34.1515368,-118.4536181
2323,51bcd392498e241649f1f343,Top Round Roast Beef,Mid-Wilshire,20,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,"[ ' 1 0 0 0   S   L a   B r e a   A v e   ( a t   W   O l y m p i c   B l v d ) ' ,   ' L o s   A n g e l e s ,   C A   9 0 0 1 9 ' ,   ' U n i t e d   S t a t e s ' ]",Sandwich Place,34.0570078784186,-118.3456602625335
